"sample"	"feature"	"value"	"view"
"FD21772261"	"Acinetobacter_baumannii"	2.56582964023665	"bacrep"
"FD21772261"	"Aequorivita_sp._609"	2.05605086474763	"bacrep"
"FD21772261"	"Alloprevotella_sp._Lung230"	0	"bacrep"
"FD21772261"	"Alloprevotella_sp._OH1205_COT-284"	0	"bacrep"
"FD21772261"	"Alloprevotella_sp._oral_taxon_473"	0	"bacrep"
"FD21772261"	"Alloprevotella_tannerae"	0	"bacrep"
"FD21772261"	"Alloprevotella_uncl"	0	"bacrep"
"FD21772261"	"Atopobiaceae_uncl"	0	"bacrep"
"FD21772261"	"Bacilli_uncl"	3.27784978553554	"bacrep"
"FD21772261"	"Bacillota_uncl"	3.39853996884275	"bacrep"
"FD21772261"	"Bacillus_sp._CN2"	3.58639632973263	"bacrep"
"FD21772261"	"Bacillus_thuringiensis"	4.98129984989646	"bacrep"
"FD21772261"	"Bacteroidales_uncl"	0	"bacrep"
"FD21772261"	"Bacteroides_uncl"	3.06217929497204	"bacrep"
"FD21772261"	"Chryseobacterium_gambrini"	0	"bacrep"
"FD21772261"	"Clostridium_sp."	0	"bacrep"
"FD21772261"	"Enterobacterales_uncl"	0	"bacrep"
"FD21772261"	"Enterobacteriaceae_uncl"	0.949722923491882	"bacrep"
"FD21772261"	"Enterococcus_faecalis"	1.51361907369405	"bacrep"
"FD21772261"	"Escherichia_coli"	3.57938784585753	"bacrep"
"FD21772261"	"Faecalibaculum_rodentium"	2.42922268771414	"bacrep"
"FD21772261"	"Fusobacterium_uncl"	2.95303092703884	"bacrep"
"FD21772261"	"Fusobacterium_vincentii"	2.68027022498001	"bacrep"
"FD21772261"	"Gammaproteobacteria_uncl"	3.73865360191343	"bacrep"
"FD21772261"	"Gemella_haemolysans"	3.41068068193364	"bacrep"
"FD21772261"	"Gemella_morbillorum"	0	"bacrep"
"FD21772261"	"Gemella_sanguinis"	0	"bacrep"
"FD21772261"	"Gemella_uncl"	3.0312482927697	"bacrep"
"FD21772261"	"Gemelliphila_asaccharolytica"	0	"bacrep"
"FD21772261"	"Haemophilus_influenzae"	3.32173987787225	"bacrep"
"FD21772261"	"Haemophilus_uncl"	3.57162032347177	"bacrep"
"FD21772261"	"Hoylesella_nanceiensis"	0	"bacrep"
"FD21772261"	"Klebsiella_pneumoniae"	4.88592503251095	"bacrep"
"FD21772261"	"Klebsiella_quasipneumoniae"	4.74634506954219	"bacrep"
"FD21772261"	"Lactobacillales_uncl"	0	"bacrep"
"FD21772261"	"Legionella_pneumophila"	0	"bacrep"
"FD21772261"	"Leptospira_interrogans"	1.54199992427651	"bacrep"
"FD21772261"	"Limosilactobacillus_fermentum"	1.02444864694999	"bacrep"
"FD21772261"	"Listeria_monocytogenes"	0	"bacrep"
"FD21772261"	"Luteimonas_terricola"	3.18592990809575	"bacrep"
"FD21772261"	"Metamycoplasma_hominis"	3.1528838885151	"bacrep"
"FD21772261"	"Metamycoplasma_salivarium"	4.06389784915083	"bacrep"
"FD21772261"	"Paracoccus_acridae"	4.58672334647317	"bacrep"
"FD21772261"	"Parasaccharibacter_sp._TMW_2.1884"	2.19737955219704	"bacrep"
"FD21772261"	"Parasedimentitalea_denitrificans"	3.72285523803961	"bacrep"
"FD21772261"	"Parvimonas_micra"	0.564832333717305	"bacrep"
"FD21772261"	"Parvimonas_uncl"	0	"bacrep"
"FD21772261"	"Pasteurellaceae_uncl"	2.56159528984342	"bacrep"
"FD21772261"	"Peptostreptococcus_uncl"	0	"bacrep"
"FD21772261"	"Porphyromonas_endodontalis"	0	"bacrep"
"FD21772261"	"Porphyromonas_uenonis"	0	"bacrep"
"FD21772261"	"Porphyromonas_uncl"	3.00482051560107	"bacrep"
"FD21772261"	"Prevotella_bivia"	0	"bacrep"
"FD21772261"	"Prevotella_corporis"	4.61425324648988	"bacrep"
"FD21772261"	"Prevotella_denticola"	1.20298059219842	"bacrep"
"FD21772261"	"Prevotella_histicola"	2.81660393097858	"bacrep"
"FD21772261"	"Prevotella_intermedia"	1.47648616938317	"bacrep"
"FD21772261"	"Prevotella_jejuni"	0	"bacrep"
"FD21772261"	"Prevotella_melaninogenica"	0	"bacrep"
"FD21772261"	"Prevotella_nigrescens"	0	"bacrep"
"FD21772261"	"Prevotella_pallens"	0	"bacrep"
"FD21772261"	"Prevotella_sp."	0	"bacrep"
"FD21772261"	"Prevotella_uncl"	3.91097338165116	"bacrep"
"FD21772261"	"Prevotella_veroralis"	0	"bacrep"
"FD21772261"	"Prevotellaceae_uncl"	0	"bacrep"
"FD21772261"	"Proteus_mirabilis"	1.74080153988747	"bacrep"
"FD21772261"	"Proteus_uncl"	1.94731066475944	"bacrep"
"FD21772261"	"Providencia_sp._PROV037"	1.38097213222696	"bacrep"
"FD21772261"	"Pseudomonadota_uncl"	2.63765400945194	"bacrep"
"FD21772261"	"Pseudomonas_aeruginosa"	3.57972838136379	"bacrep"
"FD21772261"	"Pseudomonas_sp._DCB_PUT"	0	"bacrep"
"FD21772261"	"Pseudonocardia_sp._EV170527-09"	1.00676109225375	"bacrep"
"FD21772261"	"Rhodobacter_flavimaris"	1.08209318062548	"bacrep"
"FD21772261"	"Roseovarius_sp._EGI_FJ00037"	2.1696544730966	"bacrep"
"FD21772261"	"Saccharospirillum_mangrovi"	2.34826610842396	"bacrep"
"FD21772261"	"Saezia_sanguinis"	0	"bacrep"
"FD21772261"	"Salmonella_sp._S146_54837"	3.13402278030466	"bacrep"
"FD21772261"	"Segatella_oris"	3.62025829645584	"bacrep"
"FD21772261"	"Segatella_oulorum"	0	"bacrep"
"FD21772261"	"Segatella_salivae"	2.49508381624214	"bacrep"
"FD21772261"	"Segatella_uncl"	0	"bacrep"
"FD21772261"	"Shigella_flexneri"	1.44387559041857	"bacrep"
"FD21772261"	"Sneathia_uncl"	3.0510697403462	"bacrep"
"FD21772261"	"Staphylococcus_aureus"	2.08063094382802	"bacrep"
"FD21772261"	"Staphylococcus_uncl"	3.38291473054608	"bacrep"
"FD21772261"	"Streptococcus_anginosus"	0	"bacrep"
"FD21772261"	"Streptococcus_constellatus"	0	"bacrep"
"FD21772261"	"Streptococcus_infantis"	0	"bacrep"
"FD21772261"	"Streptococcus_intermedius"	0	"bacrep"
"FD21772261"	"Streptococcus_oralis"	3.02254505534428	"bacrep"
"FD21772261"	"Streptococcus_periodonticum"	0	"bacrep"
"FD21772261"	"Streptococcus_pneumoniae"	1.66683910821239	"bacrep"
"FD21772261"	"Streptococcus_sp._SK643"	0	"bacrep"
"FD21772261"	"Streptococcus_sp._SM3"	1.06832211752357	"bacrep"
"FD21772261"	"Streptococcus_uncl"	4.58085504544258	"bacrep"
"FD21772261"	"Uncl_bac"	4.97295394677163	"bacrep"
"FD21772261"	"uncultured_Alloprevotella_sp."	0	"bacrep"
"FD21772261"	"uncultured_Gemella_sp."	0	"bacrep"
"FD21772261"	"uncultured_Haemophilus_sp."	4.05206628349549	"bacrep"
"FD21772261"	"uncultured_Porphyromonas_sp."	0	"bacrep"
"FD21772261"	"uncultured_Prevotella_sp."	0	"bacrep"
"FD21772261"	"Ureaplasma_urealyticum"	3.54144524080672	"bacrep"
"FD21772261"	"Veillonella_sp."	1.84576091893836	"bacrep"
"FD21772261"	"Veillonella_uncl"	1.08973347153478	"bacrep"
"FD21772261"	"Vibrio_parahaemolyticus"	0	"bacrep"
"FD21772261"	"Vibrio_sp._Vb2131"	1.05162332727843	"bacrep"
"FD21772261"	"Wenyingzhuangia_marina"	4.56564940888145	"bacrep"
"FD21772261"	"Xylella_fastidiosa"	1.16018605692143	"bacrep"
"FD21772351"	"Acinetobacter_baumannii"	2.72266200772948	"bacrep"
"FD21772351"	"Aequorivita_sp._609"	1.57375223574278	"bacrep"
"FD21772351"	"Alloprevotella_sp._Lung230"	0	"bacrep"
"FD21772351"	"Alloprevotella_sp._OH1205_COT-284"	0	"bacrep"
"FD21772351"	"Alloprevotella_sp._oral_taxon_473"	0.756430125937304	"bacrep"
"FD21772351"	"Alloprevotella_tannerae"	1.77813220658738	"bacrep"
"FD21772351"	"Alloprevotella_uncl"	0.158583321131848	"bacrep"
"FD21772351"	"Atopobiaceae_uncl"	0	"bacrep"
"FD21772351"	"Bacilli_uncl"	2.75993224431764	"bacrep"
"FD21772351"	"Bacillota_uncl"	2.94224359830906	"bacrep"
"FD21772351"	"Bacillus_sp._CN2"	3.40810832970726	"bacrep"
"FD21772351"	"Bacillus_thuringiensis"	4.78251517462775	"bacrep"
"FD21772351"	"Bacteroidales_uncl"	0	"bacrep"
"FD21772351"	"Bacteroides_uncl"	3.11662840037536	"bacrep"
"FD21772351"	"Chryseobacterium_gambrini"	1.47268183681917	"bacrep"
"FD21772351"	"Clostridium_sp."	0.588912796665148	"bacrep"
"FD21772351"	"Enterobacterales_uncl"	3.06403250248746	"bacrep"
"FD21772351"	"Enterobacteriaceae_uncl"	1.91489807845941	"bacrep"
"FD21772351"	"Enterococcus_faecalis"	1.70017331759694	"bacrep"
"FD21772351"	"Escherichia_coli"	3.96350272817507	"bacrep"
"FD21772351"	"Faecalibaculum_rodentium"	2.84717102486674	"bacrep"
"FD21772351"	"Fusobacterium_uncl"	3.10827600810904	"bacrep"
"FD21772351"	"Fusobacterium_vincentii"	2.35281431350397	"bacrep"
"FD21772351"	"Gammaproteobacteria_uncl"	4.20665754998803	"bacrep"
"FD21772351"	"Gemella_haemolysans"	3.28533587624254	"bacrep"
"FD21772351"	"Gemella_morbillorum"	0	"bacrep"
"FD21772351"	"Gemella_sanguinis"	0	"bacrep"
"FD21772351"	"Gemella_uncl"	2.8770511083896	"bacrep"
"FD21772351"	"Gemelliphila_asaccharolytica"	1.11172763792748	"bacrep"
"FD21772351"	"Haemophilus_influenzae"	4.83254593543525	"bacrep"
"FD21772351"	"Haemophilus_uncl"	5.10189995854701	"bacrep"
"FD21772351"	"Hoylesella_nanceiensis"	0.215379928729546	"bacrep"
"FD21772351"	"Klebsiella_pneumoniae"	4.63919459381469	"bacrep"
"FD21772351"	"Klebsiella_quasipneumoniae"	4.56035396422498	"bacrep"
"FD21772351"	"Lactobacillales_uncl"	0	"bacrep"
"FD21772351"	"Legionella_pneumophila"	0	"bacrep"
"FD21772351"	"Leptospira_interrogans"	1.55172069998036	"bacrep"
"FD21772351"	"Limosilactobacillus_fermentum"	1.51221096922816	"bacrep"
"FD21772351"	"Listeria_monocytogenes"	2.33297256323747	"bacrep"
"FD21772351"	"Luteimonas_terricola"	2.68941537094873	"bacrep"
"FD21772351"	"Metamycoplasma_hominis"	4.39524322828716	"bacrep"
"FD21772351"	"Metamycoplasma_salivarium"	3.66673800831105	"bacrep"
"FD21772351"	"Paracoccus_acridae"	4.19552058999047	"bacrep"
"FD21772351"	"Parasaccharibacter_sp._TMW_2.1884"	1.3864231887323	"bacrep"
"FD21772351"	"Parasedimentitalea_denitrificans"	2.92346405927878	"bacrep"
"FD21772351"	"Parvimonas_micra"	0.101123580660901	"bacrep"
"FD21772351"	"Parvimonas_uncl"	0.204787903089294	"bacrep"
"FD21772351"	"Pasteurellaceae_uncl"	4.33357992424807	"bacrep"
"FD21772351"	"Peptostreptococcus_uncl"	1.6674056147333	"bacrep"
"FD21772351"	"Porphyromonas_endodontalis"	0.281364741636785	"bacrep"
"FD21772351"	"Porphyromonas_uenonis"	0.412638044185418	"bacrep"
"FD21772351"	"Porphyromonas_uncl"	2.72584715877947	"bacrep"
"FD21772351"	"Prevotella_bivia"	0.410431245057811	"bacrep"
"FD21772351"	"Prevotella_corporis"	4.65793653711778	"bacrep"
"FD21772351"	"Prevotella_denticola"	0	"bacrep"
"FD21772351"	"Prevotella_histicola"	2.59705624304564	"bacrep"
"FD21772351"	"Prevotella_intermedia"	1.49035907715903	"bacrep"
"FD21772351"	"Prevotella_jejuni"	1.24781590007924	"bacrep"
"FD21772351"	"Prevotella_melaninogenica"	1.5039364779239	"bacrep"
"FD21772351"	"Prevotella_nigrescens"	0	"bacrep"
"FD21772351"	"Prevotella_pallens"	0	"bacrep"
"FD21772351"	"Prevotella_sp."	0	"bacrep"
"FD21772351"	"Prevotella_uncl"	3.6782704411232	"bacrep"
"FD21772351"	"Prevotella_veroralis"	0	"bacrep"
"FD21772351"	"Prevotellaceae_uncl"	2.45651324205466	"bacrep"
"FD21772351"	"Proteus_mirabilis"	2.58752524658083	"bacrep"
"FD21772351"	"Proteus_uncl"	1.66382158380204	"bacrep"
"FD21772351"	"Providencia_sp._PROV037"	1.46155007886017	"bacrep"
"FD21772351"	"Pseudomonadota_uncl"	1.85651451780742	"bacrep"
"FD21772351"	"Pseudomonas_aeruginosa"	3.50928144031674	"bacrep"
"FD21772351"	"Pseudomonas_sp._DCB_PUT"	2.23527952787813	"bacrep"
"FD21772351"	"Pseudonocardia_sp._EV170527-09"	1.98433274719833	"bacrep"
"FD21772351"	"Rhodobacter_flavimaris"	2.19219539688857	"bacrep"
"FD21772351"	"Roseovarius_sp._EGI_FJ00037"	2.44645305118487	"bacrep"
"FD21772351"	"Saccharospirillum_mangrovi"	1.80964535835387	"bacrep"
"FD21772351"	"Saezia_sanguinis"	1.01474947310901	"bacrep"
"FD21772351"	"Salmonella_sp._S146_54837"	3.05253217999933	"bacrep"
"FD21772351"	"Segatella_oris"	3.60627870661757	"bacrep"
"FD21772351"	"Segatella_oulorum"	0	"bacrep"
"FD21772351"	"Segatella_salivae"	2.08753956412276	"bacrep"
"FD21772351"	"Segatella_uncl"	0	"bacrep"
"FD21772351"	"Shigella_flexneri"	0.565398610204571	"bacrep"
"FD21772351"	"Sneathia_uncl"	2.79749574548949	"bacrep"
"FD21772351"	"Staphylococcus_aureus"	2.68688417206574	"bacrep"
"FD21772351"	"Staphylococcus_uncl"	2.96386758575582	"bacrep"
"FD21772351"	"Streptococcus_anginosus"	0	"bacrep"
"FD21772351"	"Streptococcus_constellatus"	0	"bacrep"
"FD21772351"	"Streptococcus_infantis"	0	"bacrep"
"FD21772351"	"Streptococcus_intermedius"	0.0801786665973119	"bacrep"
"FD21772351"	"Streptococcus_oralis"	2.79357270147934	"bacrep"
"FD21772351"	"Streptococcus_periodonticum"	0	"bacrep"
"FD21772351"	"Streptococcus_pneumoniae"	2.01256592603183	"bacrep"
"FD21772351"	"Streptococcus_sp._SK643"	0	"bacrep"
"FD21772351"	"Streptococcus_sp._SM3"	0	"bacrep"
"FD21772351"	"Streptococcus_uncl"	4.11489868406242	"bacrep"
"FD21772351"	"Uncl_bac"	4.98567526010595	"bacrep"
"FD21772351"	"uncultured_Alloprevotella_sp."	0	"bacrep"
"FD21772351"	"uncultured_Gemella_sp."	0	"bacrep"
"FD21772351"	"uncultured_Haemophilus_sp."	4.09971227855153	"bacrep"
"FD21772351"	"uncultured_Porphyromonas_sp."	0	"bacrep"
"FD21772351"	"uncultured_Prevotella_sp."	0.0895329622178789	"bacrep"
"FD21772351"	"Ureaplasma_urealyticum"	3.37078206236106	"bacrep"
"FD21772351"	"Veillonella_sp."	0	"bacrep"
"FD21772351"	"Veillonella_uncl"	1.0192883928874	"bacrep"
"FD21772351"	"Vibrio_parahaemolyticus"	1.40720214644125	"bacrep"
"FD21772351"	"Vibrio_sp._Vb2131"	2.48149129585362	"bacrep"
"FD21772351"	"Wenyingzhuangia_marina"	4.32254196524366	"bacrep"
"FD21772351"	"Xylella_fastidiosa"	1.92870146722257	"bacrep"
"FD21772802"	"Acinetobacter_baumannii"	0.597908941202072	"bacrep"
"FD21772802"	"Aequorivita_sp._609"	1.34738425892106	"bacrep"
"FD21772802"	"Alloprevotella_sp._Lung230"	1.06218626701007	"bacrep"
"FD21772802"	"Alloprevotella_sp._OH1205_COT-284"	0.993221450520818	"bacrep"
"FD21772802"	"Alloprevotella_sp._oral_taxon_473"	1.7198236877253	"bacrep"
"FD21772802"	"Alloprevotella_tannerae"	2.24801414259022	"bacrep"
"FD21772802"	"Alloprevotella_uncl"	1.87284378219402	"bacrep"
"FD21772802"	"Atopobiaceae_uncl"	1.55785496391213	"bacrep"
"FD21772802"	"Bacilli_uncl"	3.12622292785995	"bacrep"
"FD21772802"	"Bacillota_uncl"	3.52247312473563	"bacrep"
"FD21772802"	"Bacillus_sp._CN2"	2.4986436771108	"bacrep"
"FD21772802"	"Bacillus_thuringiensis"	3.30459376944499	"bacrep"
"FD21772802"	"Bacteroidales_uncl"	1.05414194041447	"bacrep"
"FD21772802"	"Bacteroides_uncl"	1.27780092067759	"bacrep"
"FD21772802"	"Chryseobacterium_gambrini"	0	"bacrep"
"FD21772802"	"Clostridium_sp."	0	"bacrep"
"FD21772802"	"Enterobacterales_uncl"	0.403854026095177	"bacrep"
"FD21772802"	"Enterobacteriaceae_uncl"	1.24543120182804	"bacrep"
"FD21772802"	"Enterococcus_faecalis"	0.226619891830053	"bacrep"
"FD21772802"	"Escherichia_coli"	2.58203821812496	"bacrep"
"FD21772802"	"Faecalibaculum_rodentium"	0.641785488538047	"bacrep"
"FD21772802"	"Fusobacterium_uncl"	1.03442331784846	"bacrep"
"FD21772802"	"Fusobacterium_vincentii"	0.786578804256391	"bacrep"
"FD21772802"	"Gammaproteobacteria_uncl"	1.95374583350854	"bacrep"
"FD21772802"	"Gemella_haemolysans"	3.87114715876116	"bacrep"
"FD21772802"	"Gemella_morbillorum"	3.69590404307372	"bacrep"
"FD21772802"	"Gemella_sanguinis"	4.35608496619771	"bacrep"
"FD21772802"	"Gemella_uncl"	4.64114204715942	"bacrep"
"FD21772802"	"Gemelliphila_asaccharolytica"	1.87891799420607	"bacrep"
"FD21772802"	"Haemophilus_influenzae"	1.68488391505386	"bacrep"
"FD21772802"	"Haemophilus_uncl"	2.28881917221478	"bacrep"
"FD21772802"	"Hoylesella_nanceiensis"	2.00189671549885	"bacrep"
"FD21772802"	"Klebsiella_pneumoniae"	3.02325110940801	"bacrep"
"FD21772802"	"Klebsiella_quasipneumoniae"	3.07033888505419	"bacrep"
"FD21772802"	"Lactobacillales_uncl"	4.4954649029555	"bacrep"
"FD21772802"	"Legionella_pneumophila"	0	"bacrep"
"FD21772802"	"Leptospira_interrogans"	0.0825601955865588	"bacrep"
"FD21772802"	"Limosilactobacillus_fermentum"	0.858790465903021	"bacrep"
"FD21772802"	"Listeria_monocytogenes"	0.415839643522812	"bacrep"
"FD21772802"	"Luteimonas_terricola"	1.51628820455597	"bacrep"
"FD21772802"	"Metamycoplasma_hominis"	1.45143943544704	"bacrep"
"FD21772802"	"Metamycoplasma_salivarium"	2.0148375394915	"bacrep"
"FD21772802"	"Paracoccus_acridae"	2.94442532885896	"bacrep"
"FD21772802"	"Parasaccharibacter_sp._TMW_2.1884"	0.704878947773582	"bacrep"
"FD21772802"	"Parasedimentitalea_denitrificans"	2.10273346093814	"bacrep"
"FD21772802"	"Parvimonas_micra"	1.18530386976571	"bacrep"
"FD21772802"	"Parvimonas_uncl"	1.71361416535656	"bacrep"
"FD21772802"	"Pasteurellaceae_uncl"	2.01165456974992	"bacrep"
"FD21772802"	"Peptostreptococcus_uncl"	0	"bacrep"
"FD21772802"	"Porphyromonas_endodontalis"	0.287649075009656	"bacrep"
"FD21772802"	"Porphyromonas_uenonis"	0.0996727688462718	"bacrep"
"FD21772802"	"Porphyromonas_uncl"	3.91315653521703	"bacrep"
"FD21772802"	"Prevotella_bivia"	0.595810363669862	"bacrep"
"FD21772802"	"Prevotella_corporis"	2.99752243239669	"bacrep"
"FD21772802"	"Prevotella_denticola"	0.119728113496823	"bacrep"
"FD21772802"	"Prevotella_histicola"	1.54405295446431	"bacrep"
"FD21772802"	"Prevotella_intermedia"	0.820914367569253	"bacrep"
"FD21772802"	"Prevotella_jejuni"	1.64789859772094	"bacrep"
"FD21772802"	"Prevotella_melaninogenica"	1.07084486898376	"bacrep"
"FD21772802"	"Prevotella_nigrescens"	1.12466733535736	"bacrep"
"FD21772802"	"Prevotella_pallens"	2.18540044861693	"bacrep"
"FD21772802"	"Prevotella_sp."	1.56755095693145	"bacrep"
"FD21772802"	"Prevotella_uncl"	3.32664035089956	"bacrep"
"FD21772802"	"Prevotella_veroralis"	1.08843089477955	"bacrep"
"FD21772802"	"Prevotellaceae_uncl"	2.29469468872919	"bacrep"
"FD21772802"	"Proteus_mirabilis"	0.937325720135026	"bacrep"
"FD21772802"	"Proteus_uncl"	0.360505024129557	"bacrep"
"FD21772802"	"Providencia_sp._PROV037"	0	"bacrep"
"FD21772802"	"Pseudomonadota_uncl"	0.968935096558649	"bacrep"
"FD21772802"	"Pseudomonas_aeruginosa"	2.06917734701424	"bacrep"
"FD21772802"	"Pseudomonas_sp._DCB_PUT"	0.184953647625845	"bacrep"
"FD21772802"	"Pseudonocardia_sp._EV170527-09"	0	"bacrep"
"FD21772802"	"Rhodobacter_flavimaris"	0.347468443015902	"bacrep"
"FD21772802"	"Roseovarius_sp._EGI_FJ00037"	0.621113381405009	"bacrep"
"FD21772802"	"Saccharospirillum_mangrovi"	1.45530861193158	"bacrep"
"FD21772802"	"Saezia_sanguinis"	0	"bacrep"
"FD21772802"	"Salmonella_sp._S146_54837"	1.97107721284133	"bacrep"
"FD21772802"	"Segatella_oris"	1.81562924323356	"bacrep"
"FD21772802"	"Segatella_oulorum"	0	"bacrep"
"FD21772802"	"Segatella_salivae"	1.96697528172606	"bacrep"
"FD21772802"	"Segatella_uncl"	0.433731704874732	"bacrep"
"FD21772802"	"Shigella_flexneri"	0.762272154598292	"bacrep"
"FD21772802"	"Sneathia_uncl"	1.307522853379	"bacrep"
"FD21772802"	"Staphylococcus_aureus"	1.045218202582	"bacrep"
"FD21772802"	"Staphylococcus_uncl"	1.53529207467555	"bacrep"
"FD21772802"	"Streptococcus_anginosus"	1.71660850070748	"bacrep"
"FD21772802"	"Streptococcus_constellatus"	1.70375985740668	"bacrep"
"FD21772802"	"Streptococcus_infantis"	4.01406177228464	"bacrep"
"FD21772802"	"Streptococcus_intermedius"	2.56054868540795	"bacrep"
"FD21772802"	"Streptococcus_oralis"	3.2040444503776	"bacrep"
"FD21772802"	"Streptococcus_periodonticum"	0.366375839229191	"bacrep"
"FD21772802"	"Streptococcus_pneumoniae"	4.22272630351536	"bacrep"
"FD21772802"	"Streptococcus_sp._SK643"	4.05935988981162	"bacrep"
"FD21772802"	"Streptococcus_sp._SM3"	3.54699521723387	"bacrep"
"FD21772802"	"Streptococcus_uncl"	5.5834416572887	"bacrep"
"FD21772802"	"Uncl_bac"	4.48253291615646	"bacrep"
"FD21772802"	"uncultured_Alloprevotella_sp."	1.08086318035568	"bacrep"
"FD21772802"	"uncultured_Gemella_sp."	2.55936932237054	"bacrep"
"FD21772802"	"uncultured_Haemophilus_sp."	2.39684761264658	"bacrep"
"FD21772802"	"uncultured_Porphyromonas_sp."	1.65173891882711	"bacrep"
"FD21772802"	"uncultured_Prevotella_sp."	1.70519437547438	"bacrep"
"FD21772802"	"Ureaplasma_urealyticum"	2.14691699348151	"bacrep"
"FD21772802"	"Veillonella_sp."	1.5276175617068	"bacrep"
"FD21772802"	"Veillonella_uncl"	1.71932058157568	"bacrep"
"FD21772802"	"Vibrio_parahaemolyticus"	0.357870671630292	"bacrep"
"FD21772802"	"Vibrio_sp._Vb2131"	0.65861281664253	"bacrep"
"FD21772802"	"Wenyingzhuangia_marina"	2.68924260622167	"bacrep"
"FD21772802"	"Xylella_fastidiosa"	0	"bacrep"
"FD21772908"	"Acinetobacter_baumannii"	0	"bacrep"
"FD21772908"	"Aequorivita_sp._609"	0	"bacrep"
"FD21772908"	"Alloprevotella_sp._Lung230"	2.09468330844405	"bacrep"
"FD21772908"	"Alloprevotella_sp._OH1205_COT-284"	1.74089778085401	"bacrep"
"FD21772908"	"Alloprevotella_sp._oral_taxon_473"	2.09698235662121	"bacrep"
"FD21772908"	"Alloprevotella_tannerae"	2.25338647347242	"bacrep"
"FD21772908"	"Alloprevotella_uncl"	2.05071861542958	"bacrep"
"FD21772908"	"Atopobiaceae_uncl"	3.09281535194871	"bacrep"
"FD21772908"	"Bacilli_uncl"	1.96300242029222	"bacrep"
"FD21772908"	"Bacillota_uncl"	1.96681190321791	"bacrep"
"FD21772908"	"Bacillus_sp._CN2"	1.69021025623261	"bacrep"
"FD21772908"	"Bacillus_thuringiensis"	2.65223684058671	"bacrep"
"FD21772908"	"Bacteroidales_uncl"	3.12939584135624	"bacrep"
"FD21772908"	"Bacteroides_uncl"	0	"bacrep"
"FD21772908"	"Chryseobacterium_gambrini"	0	"bacrep"
"FD21772908"	"Clostridium_sp."	2.43200174007477	"bacrep"
"FD21772908"	"Enterobacterales_uncl"	0.615077327193438	"bacrep"
"FD21772908"	"Enterobacteriaceae_uncl"	3.12522222109979	"bacrep"
"FD21772908"	"Enterococcus_faecalis"	0	"bacrep"
"FD21772908"	"Escherichia_coli"	2.25066327106915	"bacrep"
"FD21772908"	"Faecalibaculum_rodentium"	0	"bacrep"
"FD21772908"	"Fusobacterium_uncl"	2.2032645985771	"bacrep"
"FD21772908"	"Fusobacterium_vincentii"	1.39008692583673	"bacrep"
"FD21772908"	"Gammaproteobacteria_uncl"	2.95380486948755	"bacrep"
"FD21772908"	"Gemella_haemolysans"	2.59367467629358	"bacrep"
"FD21772908"	"Gemella_morbillorum"	2.10752856892321	"bacrep"
"FD21772908"	"Gemella_sanguinis"	1.71360019986199	"bacrep"
"FD21772908"	"Gemella_uncl"	2.99719247966187	"bacrep"
"FD21772908"	"Gemelliphila_asaccharolytica"	0	"bacrep"
"FD21772908"	"Haemophilus_influenzae"	4.81686127172991	"bacrep"
"FD21772908"	"Haemophilus_uncl"	5.58146859279034	"bacrep"
"FD21772908"	"Hoylesella_nanceiensis"	2.95656625532301	"bacrep"
"FD21772908"	"Klebsiella_pneumoniae"	2.81962179940448	"bacrep"
"FD21772908"	"Klebsiella_quasipneumoniae"	2.57646701085723	"bacrep"
"FD21772908"	"Lactobacillales_uncl"	2.24004387011549	"bacrep"
"FD21772908"	"Legionella_pneumophila"	2.29745758320033	"bacrep"
"FD21772908"	"Leptospira_interrogans"	2.55653156916818	"bacrep"
"FD21772908"	"Limosilactobacillus_fermentum"	0	"bacrep"
"FD21772908"	"Listeria_monocytogenes"	0	"bacrep"
"FD21772908"	"Luteimonas_terricola"	0	"bacrep"
"FD21772908"	"Metamycoplasma_hominis"	1.15853649501624	"bacrep"
"FD21772908"	"Metamycoplasma_salivarium"	2.38363869009987	"bacrep"
"FD21772908"	"Paracoccus_acridae"	3.33404966029936	"bacrep"
"FD21772908"	"Parasaccharibacter_sp._TMW_2.1884"	2.63731581088789	"bacrep"
"FD21772908"	"Parasedimentitalea_denitrificans"	1.11565706754406	"bacrep"
"FD21772908"	"Parvimonas_micra"	0	"bacrep"
"FD21772908"	"Parvimonas_uncl"	0	"bacrep"
"FD21772908"	"Pasteurellaceae_uncl"	4.07840308583176	"bacrep"
"FD21772908"	"Peptostreptococcus_uncl"	2.00762760344022	"bacrep"
"FD21772908"	"Porphyromonas_endodontalis"	2.83195492992798	"bacrep"
"FD21772908"	"Porphyromonas_uenonis"	0	"bacrep"
"FD21772908"	"Porphyromonas_uncl"	3.286952088485	"bacrep"
"FD21772908"	"Prevotella_bivia"	2.27769752959171	"bacrep"
"FD21772908"	"Prevotella_corporis"	2.20736063199799	"bacrep"
"FD21772908"	"Prevotella_denticola"	1.85048451166555	"bacrep"
"FD21772908"	"Prevotella_histicola"	2.82145413008556	"bacrep"
"FD21772908"	"Prevotella_intermedia"	2.61741641919448	"bacrep"
"FD21772908"	"Prevotella_jejuni"	2.44677276724815	"bacrep"
"FD21772908"	"Prevotella_melaninogenica"	3.23960814177706	"bacrep"
"FD21772908"	"Prevotella_nigrescens"	1.75545216715178	"bacrep"
"FD21772908"	"Prevotella_pallens"	2.43780255664501	"bacrep"
"FD21772908"	"Prevotella_sp."	1.62286922928778	"bacrep"
